sample,nIGH,nIGK,nIGL,nTCRA,nTCRB,nTCRD,nTCRG, loadIGH,loadIGK,loadIGL,loadTCRA,loadTCRB,loadTCRD,loadTCRG,alphaIGH,alphaIGK,alphaIGL,alphaTCRA,alphaTCRB,alphaTCRD,alphaTCRG
841873e1-5f4c-4021-945a-59dd15d96f87_gdc_realn_rehead,0,0,0,3,1,1,0,0,0,0,52,2,2,0,0,0,0,0.8225715143524169,-0.0,-0.0,0
8442e31c-0e0a-4106-8113-d8d648ea5139_gdc_realn_rehead,3,2,1,7,0,1,0,12,5,3,179,0,13,0,1.0114042647073516,0.6730116670092565,-0.0,0.8374655897949683,0,-0.0,0
846a989a-1bd0-482f-b093-a34f56557a17_gdc_realn_rehead,3,1,4,8,1,1,0,11,2,20,170,2,2,0,0.9075352941050092,-0.0,0.9404479886553264,1.3066388258008168,-0.0,-0.0,0
84bfd434-d3c1-435c-a185-f30ad364b69e_gdc_realn_rehead,1,2,0,18,0,0,0,2,4,0,273,0,0,0,-0.0,0.6931471805599453,0,1.1882357988580072,0,0,0
853f1e79-a859-434a-af7f-7aca87834957_gdc_realn_rehead,1,0,0,8,0,0,0,2,0,0,86,0,0,0,-0.0,0,0,1.5158318217488032,0,0,0
8552374a-12c5-4454-9ced-93fe870ecf08_gdc_realn_rehead,8,6,4,20,1,1,0,70,69,35,2934,9,15,0,1.6726679596756686,1.4872907231826884,0.7751948743798072,1.1623618814173422,-0.0,-0.0,0
867a69db-f274-40e5-9545-6c40400031be_gdc_realn_rehead,2,0,1,5,0,1,0,4,0,27,158,0,4,0,0.6931471805599453,0,-0.0,0.5753183310271064,0,-0.0,0
86b579b8-0ae6-4497-abd6-96920e08f7eb_gdc_realn_rehead,3,0,0,8,0,0,0,7,0,0,65,0,0,0,1.0789922078775833,0,0,1.5904493331633,0,0,0
8835a464-dcad-469a-8534-0e4c16db92ad_gdc_realn_rehead,9,4,3,15,0,1,0,55,20,10,875,0,2,0,1.9277103505392303,1.2798542258336676,1.0549201679861442,0.981322562017285,0,-0.0,0
8885eb17-5ec1-49c2-aa4e-01c7750f7560_gdc_realn_rehead,4,3,0,15,0,2,0,40,24,0,702,0,5,0,1.1924368463536414,0.7781325481710262,0,0.8114121662716056,0,0.6730116670092565,0
890fb8b9-b15e-4131-9b35-4b6244999caa_gdc_realn_rehead,3,0,0,5,0,0,0,14,0,0,53,0,0,0,1.0933747175566468,0,0,0.9813306865154208,0,0,0
891f2aa5-9a6c-4179-b92f-67a934c073f0_gdc_realn_rehead,1,4,3,13,1,1,0,3,29,6,436,2,7,0,-0.0,1.0600879170863962,1.0986122886681096,0.5159335806791849,-0.0,-0.0,0
89b85540-2c4d-4f9a-8ca1-f5f4d96485f2_gdc_realn_rehead,2,0,0,2,0,1,0,4,0,0,37,0,7,0,0.6931471805599453,0,0,0.21028341228613337,0,-0.0,0
89ec7b58-b42c-45fb-a42f-52a86370d49a_gdc_realn_rehead,0,0,0,4,0,0,0,0,0,0,46,0,0,0,0,0,0,0.7301668894884847,0,0,0
8a036b15-e79e-4e26-8700-cc6ff96ae01f_gdc_realn_rehead,5,4,5,18,1,2,0,52,16,18,1049,2,18,0,1.3380839400029352,1.2130075659799042,1.303092403761719,0.7715719838708374,-0.0,0.5297061990576545,0
8a3e0f0a-4f0e-4f0f-8b3e-9fceba7b5f5f_gdc_realn_rehead,8,4,2,17,0,1,0,88,20,4,645,0,8,0,1.3981011933018272,1.2353468116280648,0.6931471805599453,0.9071526427646983,0,-0.0,0
8aa57653-1e89-444f-82d1-288c5561fbbe_gdc_realn_rehead,5,2,2,20,1,2,0,55,14,6,991,3,67,0,0.9826280615284843,0.6829081047004717,0.6365141682948128,1.2225728233130366,-0.0,0.49201381101080494,0
8acd9f3f-b203-4c9e-b374-326e3566b170_gdc_realn_rehead,0,0,0,10,0,0,0,0,0,0,26,0,0,0,0,0,0,2.2353171380024968,0,0,0
8b67d447-c961-4a6f-abcb-efec920b9066_gdc_realn_rehead,0,1,1,2,0,1,0,0,3,2,44,0,2,0,0,-0.0,-0.0,0.6670936741211575,0,-0.0,0
8cbf17cb-67ca-492f-82be-e749ad6a4b98_gdc_realn_rehead,9,5,3,15,0,1,0,102,15,29,1443,0,5,0,1.7583966126544333,1.5246335284348944,0.9980406958852484,0.7859899961519551,0,-0.0,0
8cda7f9e-1950-431c-ad11-d9f7a106deb7_gdc_realn_rehead,3,1,1,5,0,1,0,12,3,2,180,0,2,0,1.0775563270668007,-0.0,-0.0,0.26696136138288357,0,-0.0,0
8dd74a0e-e86f-472c-952d-c4fab0c679fc_gdc_realn_rehead,3,2,1,9,0,1,0,15,7,2,147,0,39,0,0.7647544195674196,0.5982695885852573,-0.0,1.1391314020878207,0,-0.0,0
8f2741bc-e876-4acb-ab86-b90e88330644_gdc_realn_rehead,6,3,3,17,0,2,0,62,22,10,1352,0,23,0,1.4607879064803466,0.9575556963742231,1.0296530140645737,1.2448747562634965,0,0.2954391918721161,0
8ffe8020-a408-4007-ab84-5883149e36c4_gdc_realn_rehead,8,4,9,14,0,1,0,65,15,38,668,0,27,0,1.6360677321274457,1.3095258353040693,2.055586143763578,0.7540797143336904,0,-0.0,0
90233afc-bc3f-450e-a96c-6f5b754d2749_gdc_realn_rehead,2,0,0,10,0,1,0,4,0,0,162,0,2,0,0.6931471805599453,0,0,1.0817615191219208,0,-0.0,0
911906da-bdde-44bd-9a53-0c676959a8f4_gdc_realn_rehead,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,1.4750763110546947,0,0,0
9156b800-c9f6-494f-a832-66907ebf5a42_gdc_realn_rehead,2,1,2,8,0,0,0,17,4,4,491,0,0,0,0.362210557135449,-0.0,0.6931471805599453,0.697002571284601,0,0,0
917a6ffc-9078-487d-b0fb-99708819a6e3_gdc_realn_rehead,3,2,2,10,1,1,0,10,5,7,339,2,4,0,0.9502705392332347,0.6730116670092565,0.5982695885852573,0.7854617578150055,-0.0,-0.0,0
9233b447-8b45-4a8b-b500-1c40459d4c38_gdc_realn_rehead,0,1,0,5,0,0,0,0,2,0,55,0,0,0,0,-0.0,0,0.9974628606851478,0,0,0
923cf96c-4818-443e-848c-d37831c7600b_gdc_realn_rehead,9,4,3,24,1,2,0,413,32,73,1864,110,41,0,1.5930694378584298,1.145934555747078,0.2958203291059326,1.2578168279910191,-0.0,0.6688570623740269,0
92d91508-7894-4d4d-b51e-748c367835ec_gdc_realn_rehead,5,2,0,12,0,2,0,62,7,0,409,0,27,0,1.1422016632162704,0.5982695885852573,0,0.8853156565438514,0,0.5297061990576545,0
9308cfb3-1931-4e3e-92ff-efba26874029_gdc_realn_rehead,4,4,2,17,0,2,0,59,19,55,1508,0,13,0,0.7441417305585157,1.3386718783221463,0.5859526183035508,0.7452694480506673,0,0.4293230219306162,0
932760c0-da82-4c5e-9ded-a16d66ab901f_gdc_realn_rehead,2,0,0,5,0,1,0,12,0,0,78,0,6,0,0.6365141682948128,0,0,1.0665164577906627,0,-0.0,0
93387379-19eb-49d9-8bd8-b788bc34f146_gdc_realn_rehead,0,1,0,7,0,0,0,0,4,0,45,0,0,0,0,-0.0,0,1.274499971337972,0,0,0
93698f1f-65e2-49d6-bc2a-1f7b720e4a35_gdc_realn_rehead,2,0,0,6,0,0,0,7,0,0,159,0,0,0,0.5982695885852573,0,0,0.40727568790534363,0,0,0
953f2f07-f163-43c9-9762-112d07533f4e_gdc_realn_rehead,2,0,0,4,0,0,0,15,0,0,18,0,0,0,0.5799151714181009,0,0,1.0027182645175161,0,0,0
95426575-1918-4dcb-839a-5399bf441b71_gdc_realn_rehead,1,1,2,15,0,0,0,3,2,9,142,0,0,0,-0.0,-0.0,0.6869615765973234,1.9127871857424226,0,0,0
964e7cc2-be12-46c0-9a48-9d680c3b45f2_gdc_realn_rehead,4,3,1,11,2,1,0,34,9,2,239,6,8,0,1.0710178890244566,1.0608569471580214,-0.0,1.0964020453920447,0.6365141682948128,-0.0,0
9689e655-bfe7-4a5d-820d-e10550568e18_gdc_realn_rehead,1,0,0,5,0,0,0,3,0,0,45,0,0,0,-0.0,0,0,1.257066247530682,0,0,0
96c55f10-fe83-4c4a-96ca-9884249e1c5d_gdc_realn_rehead,1,0,0,12,0,1,0,2,0,0,237,0,19,0,-0.0,0,0,1.0464624145189252,0,-0.0,0
97213ae3-3d55-4d5c-9ab7-aaedb58adf91_gdc_realn_rehead,4,2,3,16,0,2,0,39,7,6,706,0,15,0,1.2280767289113275,0.5982695885852573,1.0986122886681096,0.9497449640177482,0,0.6730116670092565,0
97ccb4e0-a0b0-4541-88f9-af010324ab7e_gdc_realn_rehead,2,4,1,9,2,0,0,31,47,3,922,12,0,0,0.38454291975622856,1.0043165214649679,-0.0,0.37240881547535065,0.45056120886630463,0,0
98114139-5bc5-44a9-b2ce-c69093a1dff1_gdc_realn_rehead,4,1,1,11,0,1,0,33,8,4,209,0,4,0,0.8059117496960451,-0.0,-0.0,1.134617618462747,0,-0.0,0
9887451c-e87f-4fac-b552-bf9c31ad8a07_gdc_realn_rehead,3,1,0,15,0,0,0,17,3,0,612,0,0,0,0.9586918593253719,-0.0,0,1.3167235690270025,0,0,0
98de92bf-93b2-4d62-b097-d96c2fcd6f97_gdc_realn_rehead,4,1,1,8,0,1,0,12,2,6,167,0,2,0,1.242453324894,-0.0,-0.0,0.8540950981597054,0,-0.0,0
9ab58d05-8930-4a78-b233-1200279ffc55_gdc_realn_rehead,1,0,1,9,0,0,0,6,0,3,131,0,0,0,-0.0,0,-0.0,1.0643997561910095,0,0,0
9abb3170-120c-4724-84db-664aabd17898_gdc_realn_rehead,3,1,1,8,0,1,0,6,2,2,162,0,6,0,1.0986122886681096,-0.0,-0.0,1.4624122674503388,0,-0.0,0
9ada9975-6670-40c2-9073-05e75d45bc21_gdc_realn_rehead,3,2,2,16,0,1,0,20,6,71,553,0,10,0,0.9972715231823841,0.6931471805599453,0.12831870551552965,1.0598199408653313,0,-0.0,0
9b219189-feb7-42a2-81fd-c35fef0bb8db_gdc_realn_rehead,4,2,1,19,0,2,0,25,42,2,688,0,8,0,1.2095740040820258,0.5750398244780919,-0.0,1.2837907071465227,0,0.5623351446188083,0
9b83c397-a996-4787-8341-710bb990ca45_gdc_realn_rehead,1,0,0,6,0,0,0,14,0,0,40,0,0,0,-0.0,0,0,0.9646946227273333,0,0,0
9c6a2c74-187d-42e2-bcc1-44d26364215d_gdc_realn_rehead,8,2,4,28,3,1,0,389,4,42,1411,10,171,0,1.2581914427771086,0.6931471805599453,0.8757841661911421,1.2055633815416598,0.9502705392332347,-0.0,0
9cd22571-db06-4af5-864f-0628af4d3dbd_gdc_realn_rehead,6,3,1,11,0,1,0,57,10,2,198,0,41,0,1.0832469704853025,1.0296530140645737,-0.0,1.2711103484515363,0,-0.0,0
9d3f9112-751d-4cdd-8cd6-bbe1bb315955_gdc_realn_rehead,1,2,0,10,0,1,0,2,4,0,72,0,2,0,-0.0,0.6931471805599453,0,1.796492578025485,0,-0.0,0
9d428beb-c46f-4adf-8be2-d6e77851c7e7_gdc_realn_rehead,3,2,3,7,0,0,0,41,7,15,193,0,0,0,0.5094585555401876,0.6829081047004717,0.8608513906312316,0.7571733106270574,0,0,0
9d722140-b468-459b-a786-cd7646b56cbb_gdc_realn_rehead,7,7,5,23,0,1,0,37,57,15,1119,0,2,0,1.4333367362758307,1.7474143227397323,1.5867847075280477,1.0196070481396458,0,-0.0,0
9e7fd6f2-ff53-4bda-aeac-2acddcfbf37d_gdc_realn_rehead,5,1,0,19,0,1,0,15,2,0,341,0,3,0,1.5641315026219946,-0.0,0,1.1925034405653359,0,-0.0,0
9edef544-8bc3-4a4a-adba-36223de21586_gdc_realn_rehead,6,7,1,7,0,0,0,19,527,2,781,0,0,0,1.6944150734184462,0.4707003949009389,-0.0,0.2107844195905973,0,0,0
9f760775-9d20-4973-a849-a807f568e525_gdc_realn_rehead,3,1,1,15,0,1,0,38,4,2,262,0,262,0,0.8392695557891106,-0.0,-0.0,1.9143532386325832,0,-0.0,0
9f809399-b8bf-4a21-a703-14464e6594eb_gdc_realn_rehead,4,1,3,3,1,1,0,16,2,20,207,2,9,0,1.0735428464085233,-0.0,0.9745701894462542,0.4083315343883527,-0.0,-0.0,0
9f87923d-0659-4df8-9676-38aded7de3eb_gdc_realn_rehead,1,0,0,4,0,1,0,2,0,0,54,0,2,0,-0.0,0,0,1.327020879882014,0,-0.0,0
9f899358-c9ba-47a2-a264-7915d772dc81_gdc_realn_rehead,1,0,1,7,0,0,0,5,0,6,146,0,0,0,-0.0,0,-0.0,0.5107501758568685,0,0,0
a0793d91-afe3-4f62-b425-3a6f94f92ed9_gdc_realn_rehead,4,5,1,13,0,0,0,24,176,4,1138,0,0,0,1.1056246048218228,0.5456783718906624,-0.0,0.5444374180842393,0,0,0
a09082f9-bad5-4f1c-a398-88baf7401bad_gdc_realn_rehead,0,1,0,5,0,1,0,0,2,0,79,0,2,0,0,-0.0,0,0.8206467397983195,0,-0.0,0
a1b7941c-ce5c-4c52-99fa-be6865291240_gdc_realn_rehead,3,0,0,8,0,0,0,16,0,0,23,0,0,0,0.9002560512685369,0,0,2.0168325557927025,0,0,0
a39f7ad4-bfeb-45ca-bf5c-23c6ff1f0d7a_gdc_realn_rehead,0,0,1,5,0,0,0,0,0,2,80,0,0,0,0,0,-0.0,0.6872074352259846,0,0,0
a4315a1f-9285-4dad-bad4-13c6d1f12516_gdc_realn_rehead,7,2,0,12,0,2,0,65,10,0,567,0,4,0,1.6768411118511202,0.5004024235381879,0,1.2503371343417946,0,0.6931471805599453,0
a4d99f39-4f7a-4cbe-ad25-7b6c25b8e6a1_gdc_realn_rehead,6,0,1,8,0,2,0,40,0,2,1485,0,24,0,1.470527867569436,0,-0.0,0.7246156366295373,0,0.2868359830561607,0
a53b56fb-04c3-402c-9236-0bdbd80da2b8_gdc_realn_rehead,0,0,0,8,0,0,0,0,0,0,44,0,0,0,0,0,0,1.602586700435939,0,0,0
a54c5d55-6974-4261-bf32-b41ee24605d9_gdc_realn_rehead,7,2,1,15,1,0,0,55,73,4,419,2,0,0,1.6435113981680591,0.12557498044903107,-0.0,1.2838982759625637,-0.0,0,0
a599d37f-d90f-44a3-b336-d60ebc12665d_gdc_realn_rehead,11,3,6,23,0,1,0,168,16,35,1009,0,8,0,1.8572208288917047,0.9832739442463889,1.6341474485247307,1.3045034578991517,0,-0.0,0
a5e9d1ee-2e45-4f48-b50d-11f118fc25a2_gdc_realn_rehead,3,1,2,9,0,1,0,10,4,6,211,0,4,0,1.0296530140645737,-0.0,0.6365141682948128,0.7430348805981878,0,-0.0,0
a6292387-ee50-4b41-9e8f-e77107d74a27_gdc_realn_rehead,16,8,7,29,3,3,0,219,159,89,3024,8,75,0,2.011834557221084,1.004216349179211,1.6321241015588013,0.7927449133770358,1.0397207708399179,0.4824093561621198,0
a6fce128-efab-417a-813e-77c5c4ed49dc_gdc_realn_rehead,4,1,0,5,0,0,0,24,8,0,128,0,0,0,1.3191333680541037,-0.0,0,0.665930611502155,0,0,0
a7849c6c-939a-403c-91d4-948dff40c78a_gdc_realn_rehead,5,1,2,14,0,1,0,69,6,14,726,0,2,0,1.3425754507973595,-0.0,0.6517565611726531,1.053083099464361,0,-0.0,0
a8d44728-8193-4fe6-adcc-fe792481fec7_gdc_realn_rehead,1,0,2,9,0,0,0,3,0,14,218,0,0,0,-0.0,0,0.6931471805599453,1.0620032259076342,0,0,0
a9080a2d-bb8a-4632-b18e-f833384425b7_gdc_realn_rehead,3,1,1,14,0,1,0,44,2,4,134,0,9,0,0.5944235381774705,-0.0,-0.0,1.813401046222384,0,-0.0,0
a9fa477c-8299-41e4-aa5d-e0ae6801a201_gdc_realn_rehead,4,3,0,8,1,1,0,189,9,0,725,2,15,0,0.5596470529803926,0.9950269901795212,0,0.312178873850177,-0.0,-0.0,0
aa44f578-7400-4ef8-b1b0-8c369bfda870_gdc_realn_rehead,4,0,4,18,0,0,0,19,0,13,515,0,0,0,1.2968916284109153,0,1.1972375015579317,1.0486944299107033,0,0,0
aaf852e9-65a1-415a-88c1-0c40e0dadf18_gdc_realn_rehead,7,4,0,17,0,1,0,27,15,0,983,0,80,0,1.636668674699664,1.3321790402101223,0,1.1513924217838039,0,-0.0,0
ac3c9707-fb5f-472b-8c05-43ef473f2cf9_gdc_realn_rehead,10,6,5,16,0,1,0,78,296,32,2829,0,192,0,1.691676340706886,1.2024669156272114,1.339518533596558,0.8711234709613489,0,-0.0,0
ac4b4447-432f-4b81-9abc-dff196dd48be_gdc_realn_rehead,7,4,5,26,0,2,0,275,26,18,1949,0,11,0,1.2326882737396796,1.1224702024905615,1.4270610433807247,0.7149103768462375,0,0.5859526183035508,0
ac545a99-b3ab-4917-836b-031903d738d3_gdc_realn_rehead,5,4,1,17,0,0,0,37,16,2,552,0,0,0,1.2896929991883834,1.157373298222901,-0.0,1.020488461048378,0,0,0
ac930f2b-fa81-4cde-96f2-78484b647696_gdc_realn_rehead,2,1,1,7,0,2,0,7,166,55,149,0,45,0,0.6829081047004717,-0.0,-0.0,0.8161755637685146,0,0.18182028230491803,0
ad637a0e-cf79-4abf-b91d-4e3f578149c7_gdc_realn_rehead,5,1,0,8,0,0,0,76,2,0,212,0,0,0,1.4154613534380003,-0.0,0,1.0945389784374777,0,0,0
ada0db16-af3b-43ce-97e0-ffd75e7fcd66_gdc_realn_rehead,0,0,0,8,1,1,0,0,0,0,38,2,5,0,0,0,0,1.7310255598676205,-0.0,-0.0,0
ada7d989-08c8-4639-8298-e0ff3788b030_gdc_realn_rehead,7,2,5,16,0,1,0,100,18,18,1855,0,42,0,1.6586448192983834,0.45056120886630463,1.5089177597971122,0.9932472654568401,0,-0.0,0
af2719bb-3eb8-4d96-add9-3f44ca91e6ae_gdc_realn_rehead,0,0,0,8,0,0,0,0,0,0,45,0,0,0,0,0,0,1.4437774691149001,0,0,0
af288cac-29cd-4451-8d3f-6a32fc3e6ab5_gdc_realn_rehead,4,1,0,7,0,0,0,68,2,0,266,0,0,0,0.6444823624976341,-0.0,0,0.7004143466922591,0,0,0
af360a37-2759-449e-b087-853022490864_gdc_realn_rehead,9,3,2,18,0,1,0,34,50,11,1326,0,31,0,1.8596024887859732,0.33422114621338295,0.6890092384766586,1.2234445951472837,0,-0.0,0
af6c4fb2-34da-4cbb-b72f-69f4de426ced_gdc_realn_rehead,1,0,0,7,0,0,0,2,0,0,113,0,0,0,-0.0,0,0,1.3493576932277458,0,0,0
af946380-8cb3-4066-a814-93dbe06182aa_gdc_realn_rehead,3,0,0,8,0,2,0,11,0,0,194,0,9,0,1.0900596587107838,0,0,1.0479984243682594,0,0.5297061990576545,0
b04cbefe-48d2-40ca-9230-18566adbe9ee_gdc_realn_rehead,1,0,0,10,0,0,0,25,0,0,348,0,0,0,-0.0,0,0,0.6377905668067247,0,0,0
b068f692-cfa5-4af2-afca-25effe6d78bf_gdc_realn_rehead,3,2,1,14,0,1,0,19,5,2,250,0,456,0,0.9426749615639383,0.6730116670092565,-0.0,1.0250814264615071,0,-0.0,0
b06d1e8a-4083-4619-8f19-14bb5250b8bf_gdc_realn_rehead,2,1,1,6,0,0,0,13,2,9,620,0,0,0,0.4293230219306162,-0.0,-0.0,0.3920982021953843,0,0,0
b172cf09-d25d-4865-8acb-866770e3f0d9_gdc_realn_rehead,6,5,1,27,0,1,0,82,14,4,1383,0,6,0,1.293257598778202,1.5498260458782016,-0.0,1.5335301352041726,0,-0.0,0
b2eab631-2e3e-4b65-87fc-a2592b464e45_gdc_realn_rehead,1,1,0,6,0,0,0,2,2,0,81,0,0,0,-0.0,-0.0,0,0.860468144317162,0,0,0
b377ece0-2aa1-47e9-bfe2-bdf45772e5d3_gdc_realn_rehead,2,1,2,18,0,2,1,12,23,4,287,0,4,3,0.45056120886630463,-0.0,0.6931471805599453,1.193832723246206,0,0.6931471805599453,-0.0
b4338016-9ea2-4923-9cf4-64fccafa3fc3_gdc_realn_rehead,3,5,2,13,0,1,0,36,27,9,331,0,12,0,0.9014404944537732,1.572739325265935,0.6365141682948128,0.918610898104257,0,-0.0,0
b437694e-67b5-4bb6-a285-1bc78e52dfa0_gdc_realn_rehead,1,0,1,4,0,1,0,2,0,4,84,0,10,0,-0.0,0,-0.0,0.454163022809658,0,-0.0,0
b4af3d29-7cf7-469b-aab5-a5a3756b86ab_gdc_realn_rehead,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,0,0,1.309990532826296,0,0,0
b4b4f1c0-619b-4be7-b12d-7a75964145a9_gdc_realn_rehead,0,1,2,7,1,2,0,0,9,8,66,3,4,0,0,-0.0,0.5623351446188083,1.1933312071990436,-0.0,0.6931471805599453,0
b4f01540-6a25-4ef6-8903-d74d639b1a2c_gdc_realn_rehead,4,3,3,10,0,0,0,25,26,13,287,0,0,0,1.204006919010495,0.7435648254271451,1.0100997593541636,1.2017816167698117,0,0,0
b551a3be-3e32-4ae7-823e-0f4753da8965_gdc_realn_rehead,7,4,2,19,0,2,0,200,15,17,1101,0,4,0,0.7025008643794456,1.3397942802855756,0.362210557135449,1.049646983323243,0,0.6931471805599453,0
b6c7b112-81cb-4ae6-b604-1564eabc7aec_gdc_realn_rehead,2,2,1,17,0,0,0,9,5,38,142,0,0,0,0.6365141682948128,0.6730116670092565,-0.0,1.7190698445583366,0,0,0
b7153e44-127c-43c2-a5ab-2f5974d16d48_gdc_realn_rehead,5,2,4,21,0,1,0,58,26,8,2196,0,14,0,1.1904922075052076,0.2711893730418441,1.3862943611198906,1.0774046552254173,0,-0.0,0
b79a9278-cdfb-429b-8439-f78b61b2a463_gdc_realn_rehead,1,3,1,10,0,0,0,7,7,2,218,0,0,0,-0.0,1.0789922078775833,-0.0,0.9173372967936877,0,0,0
b7b8be68-e8b7-44bd-90af-e4ac937c6099_gdc_realn_rehead,1,1,0,6,0,0,0,5,3,0,48,0,0,0,-0.0,-0.0,0,1.314930989614885,0,0,0
b8904881-f41a-4e7b-9b16-7364f4392c29_gdc_realn_rehead,5,1,0,10,0,1,0,33,4,0,383,0,4,0,1.3260659845088394,-0.0,0,0.7991613767326684,0,-0.0,0
b91daf0b-045f-48b9-8323-705e23db9ef8_gdc_realn_rehead,6,3,1,9,0,1,0,49,24,16,372,0,63,0,1.5208376505693622,0.5660857389596289,-0.0,0.5076310255765741,0,-0.0,0
b95bf0a9-afca-47c5-9f48-f7de055e21bc_gdc_realn_rehead,0,0,0,6,0,1,0,0,0,0,53,0,2,0,0,0,0,0.8882766376306926,0,-0.0,0
ba3418e3-a846-47e1-8eb4-e71f17277dad_gdc_realn_rehead,6,4,4,12,1,1,0,211,22,12,998,2,7,0,1.0134108081646427,1.2112465729695872,1.3296613488547582,0.918235344282334,-0.0,-0.0,0
ba5834b9-26c7-4be4-bc36-c6483dfd73de_gdc_realn_rehead,6,5,2,18,0,1,0,54,19,6,552,0,4,0,1.04594402048387,1.5173067399949574,0.6365141682948128,0.8658527573965039,0,-0.0,0
babc500d-32ca-4140-a0b8-0b6026d7a184_gdc_realn_rehead,8,4,1,17,1,1,0,81,34,2,665,2,40,0,1.5995511939316662,1.0414248175226752,-0.0,1.0698946155523634,-0.0,-0.0,0
bbaa6853-6001-4323-a536-efe506d34b9c_gdc_realn_rehead,6,4,1,23,1,0,0,59,12,2,1396,2,0,0,1.701921274101104,1.3579778549873243,-0.0,1.1596070732379005,-0.0,0,0
bc09c87b-2952-412e-a097-7e6fa6773f9f_gdc_realn_rehead,2,0,0,8,0,0,0,4,0,0,99,0,0,0,0.6931471805599453,0,0,1.372435078715411,0,0,0
bcaf7e2c-5a20-4ac8-95f4-7a4d985d6b00_gdc_realn_rehead,1,2,0,8,0,1,0,2,4,0,78,0,3,0,-0.0,0.6931471805599453,0,1.226802958811011,0,-0.0,0
bcc8e80a-c06c-4a1a-b308-9957fc3ca5d4_gdc_realn_rehead,3,1,0,9,0,1,0,7,11,0,164,0,3,0,1.0789922078775833,-0.0,0,0.991052036334026,0,-0.0,0
bd743bbb-643e-4598-9cc1-76b335728875_gdc_realn_rehead,4,4,0,9,0,0,0,24,10,0,217,0,0,0,1.05938459334224,1.3321790402101223,0,0.8695055816047854,0,0,0
be086d64-2023-4de5-b300-798b05b296fc_gdc_realn_rehead,2,0,0,5,0,1,0,4,0,0,56,0,2,0,0.6931471805599453,0,0,1.3239277373588993,0,-0.0,0
be1802ce-9656-4628-8b4d-725cf33b9177_gdc_realn_rehead,4,5,3,21,1,3,0,35,25,7,1455,4,14,0,0.9403626894308732,1.5661456557062858,1.0789922078775833,0.779601248594727,-0.0,1.0042424730540764,0
bf0af5cc-bc1c-4d6f-bd02-b47e61d98340_gdc_realn_rehead,1,0,0,3,0,0,0,2,0,0,17,0,0,0,-0.0,0,0,0.7086880282185832,0,0,0
c0994e02-1842-4736-a010-78275693e2ab_gdc_realn_rehead,5,2,1,21,0,1,0,29,6,2,1026,0,18,0,1.2861023513106895,0.6365141682948128,-0.0,0.6212733308244435,0,-0.0,0
c09dfd1e-73dd-467e-819a-f3ecb74ada72_gdc_realn_rehead,3,0,1,9,0,0,0,18,0,25,279,0,0,0,0.9580002800887726,0,-0.0,0.7182817254643197,0,0,0
c0c2b41b-a1ab-4807-8884-031bcf0f2d78_gdc_realn_rehead,7,6,3,18,0,1,0,203,24,8,1014,0,8,0,1.238182611496962,1.59741671248676,1.0821955300387673,0.8258553185160372,0,-0.0,0
